ticker,company_name,year,sector,indices,is_bist100,current_assets,current_ratio,ebitda,ebitda_growth_pct,ebitda_margin,enterprise_value,equity,ev_ebitda,financial_debt_ratio,gross_margin,gross_profit,gross_profit_growth_pct,leverage_ratio,long_term_liabilities,market_cap,net_debt,net_debt_to_ebitda,net_income,net_income_growth_pct,net_margin,non_current_assets,operating_income,operating_income_growth_pct,pb_ratio,pe_ratio,revenue,revenue_growth_pct,roa,roe,short_term_liabilities,total_assets,working_capital,next_year_return_pct,next_year_rank_by_return,next_year_return_percentile,next_year_top_10pct_returner,next_year_top_20pct_returner,next_year_bist100_return_pct,next_year_excess_return_vs_bist100,next_year_outperform_bist100,same_year_return_pct,target_year,has_target,is_inference_row,is_public_universe,is_training_universe,universe_source
KRDMD,KRDMD,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,36570658485.0,1.421263182175259,6833798117.0,24.68840194551919,10.24266066016348,15508111327.0,84652617584.0,2.2693,6.858882213245589,7.772462788765722,5185707438.0,29.77258990220634,33.36784730935516,16660987790.0,9739658400.0,5768452927.0,0.8441064292856693,-1679514697.0,36.37131488871179,-2.517296943896286,90474046455.0,1223249120.0,-1.794588086708604,0.1151,,66718974139.0,-9.783235373406711,-1.433425974012343,-2.210207121736284,25731095369.0,127044704940.0,10839563116.0,102.8473804100228,39.0,5.0,False,False,185.94,-83.0926195899772,False,56.88073394495413,2022,True,False,True,True,public_40
KUYAS,KUYAS,2021,,"BIST KATILIM TUM (XKTUM), BIST GERİ ALIM (XUGRA), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,3430358473.0,1.024097507273771,17267265.0,-84.57395728320287,24.02424247753409,790848337.0,1433769960.0,45.8004,52.02470310122926,35.57142934062821,25566729.0,-66.80823364251552,71.5307211596518,254450664.0,127750000.0,663098337.0,6.230971276860584,127295405.0,36.37131488871179,177.1082841431984,1608163567.0,17207583.0,-1.794588086708604,0.0891,1.0036,71874337.0,-18.9303538799043,29.54530725668641,44.51848562901028,3349640487.0,5038522040.0,80717986.0,372.1428571428572,8.0,82.5,False,True,185.94,186.20285714285723,True,116.9491525423729,2022,True,False,True,True,public_40
MAVI,MAVI,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,17960054000.0,1.634224377240455,1056689000.0,-3.504101612681764,22.87542817458591,-3872131897.405,13887148000.0,-3.6644,16.53607965288347,50.9920748532801,2371663000.0,-3.834810812143546,48.36575576533898,2059788000.0,185113102.595,-4057245000.0,-0.4589145296438396,400441000.0,-35.55564234828147,8.668831920895698,9021317000.0,698640000.0,-10.7415742987154,0.0133,0.4623,4619319000.0,-5.160630603014495,9.778053106680238,35.93000646925132,10989956000.0,26981371000.0,6970098000.0,287.8238341968913,10.0,77.5,False,False,185.94,101.88383419689131,True,32.53424657534248,2022,True,False,True,True,public_40
MGROS,MGROS,2021,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,76260429000.0,0.7922389875504489,1766303000.0,32.13690929020486,4.869572030602023,10332516667.4607,79034025000.0,5.8498,15.17379160767878,24.31140376010957,8754503000.0,13.02017943116364,61.870667172833,33411199000.0,6441249667.4607,3891267000.0,0.142432880228243,358881000.0,-22.06601997344972,1.566815086482881,133322850000.0,859118000.0,-1.794588086708604,0.0815,17.9481,36272243000.0,7.339362780741634,1.982732354253308,66.94741672636103,96259374000.0,209583279000.0,-19998945000.0,274.6952045516121,11.0,75.0,False,False,185.94,88.75520455161211,True,-15.29912508867343,2022,True,False,True,True,public_40
MIATK,MIATK,2021,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",True,2804219729.0,1.847614586640199,59767781.0,-46.32359136365828,36.40046344863742,495404313.0,5462068845.0,8.2888,15.20021039427611,36.91311817995067,60609535.0,-53.81436821230893,23.79852632834255,189212159.0,100787666.0,394616647.0,0.3330521153494236,54155781.0,36.37131488871179,32.98257847021144,4368340418.0,53997665.0,-66.18290504276872,0.0185,1.8611,164195110.0,-18.4632630319098,18.01143034017555,22.05986819725361,1517751456.0,7172560147.0,1286468273.0,230.2816901408451,17.0,60.0,False,False,185.94,44.34169014084509,True,56.94799128792934,2022,True,False,True,True,public_40
OYAKC,OYAKC,2021,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,32616470000.0,2.245142546875693,1038608123.0,-12.17881435726,22.18782589449598,-8184961489.9989,62952207000.0,-7.8807,5.204040211322213,24.42834430162318,1143486385.0,-8.771722919867184,21.60107654947487,2817506000.0,2409289510.0011,-10594251000.0,-0.7232428666281365,725165282.0,-6.595613526716291,15.50858517114991,47680815000.0,843846504.0,-20.4234249453016,0.0383,3.3224,4680981940.0,-2.843358548763253,14.87325040988632,24.35139263270625,14527572000.0,80297285000.0,18088898000.0,157.0,28.0,32.5,False,False,185.94,-28.94,False,-13.00448430493275,2022,True,False,True,True,public_40
PASEU,PASEU,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,2441036711.0,1.762515713844014,90027954.0,-69.3315128585281,3.67084771248232,,3509231734.0,,13.60982571684231,12.39932151276219,304094758.0,-26.96451676198998,35.89757875605284,576638214.0,,687961900.0,7.64164761536178,1099516599.0,307.216862353112,44.83227500955415,3023429980.0,139948218.0,-57.38126719034544,,,2452511274.0,25.73359184553655,23.5173588407094,37.42388743971068,1384973020.0,5464466691.0,1056063691.0,268.5459429240282,12.0,70.0,False,False,185.94,82.60594292402823,True,56.94799128792934,2022,True,False,True,True,public_40
PETKM,PETKM,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,30835350000.0,0.5605728391280381,7012721000.0,10.33073241836171,24.42124517645548,66296099000.0,63962607000.0,9.4537,33.97639466005374,22.3475576407672,6417248000.0,7.193859483812521,57.73354863939424,32362396000.0,19768320000.0,46527779000.0,2.791092340904628,5451706000.0,36.37131488871179,18.98513413779807,120496510000.0,6472909000.0,-1.794588086708604,0.3091,3.6261,28715657000.0,-12.05477756044882,17.91664930336232,42.85149474262721,55006857000.0,151331860000.0,-24171507000.0,147.029702970297,29.0,30.0,False,False,185.94,-38.910297029703,False,56.62650602409639,2022,True,False,True,True,public_40
PGSUS,PGSUS,2021,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,90234819051.0,1.025165209759327,2204425810.0,16.78114508964414,20.670871531494,163136133375.449,116853871107.0,74.0039,56.85101508601036,1.102153858431236,117538170.0,5.054118977448702,71.51074411297557,205294556815.0,1778042563.449,161358090812.0,4.349742212839163,-1972478349.0,3.498425767369621,-18.49590327144301,319933391626.0,-611875719.0,-43.73327841778256,0.0152,,10664406707.0,37.83230006279612,-3.728932272000617,-28.99256527999032,88019782755.0,410168210677.0,2215036296.0,434.6216657593902,5.0,90.0,True,True,185.94,248.68166575939023,True,16.33199464524766,2022,True,False,True,True,public_40
SASA,SASA,2021,,"BIST GERİ ALIM (XUGRA), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,29764003000.0,0.440977983105229,2783427000.0,-36.1765306482191,19.00604938779933,123237321610.0,154302052000.0,44.2754,38.28726296937282,25.28186331495909,3702517000.0,-68.43844594308584,51.86680882749239,98775585000.0,1574147610.0,121663174000.0,18.61610540302832,697435000.0,36.37131488871179,4.762289097138106,290809074000.0,2540013000.0,-86.00212771280404,0.0102,2.2571,14644953000.0,-16.46670886468292,3.14242533047991,16.75468400123287,67495440000.0,320573077000.0,-37731437000.0,312.4137931034484,9.0,80.0,False,True,185.94,126.47379310344844,True,242.8571428571428,2022,True,False,True,True,public_40
SISE,SISE,2021,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,141493818000.0,1.259895435151324,8506214000.0,32.94615882172624,26.53392965067086,158542189704.0396,242571375000.0,18.6384,31.94177622544928,34.87534966057482,11180296000.0,12.68328123076104,46.88462560953898,125367407000.0,37768963704.0396,120773226000.0,6.413439282623113,9133285000.0,50.25230579952713,28.48998880930192,365438689000.0,6444960000.0,-1.794588086708604,0.1557,4.1353,32057875000.0,-7.572163029310458,10.30001845780594,23.16218442635288,112306001000.0,506932507000.0,29187817000.0,215.7650695517775,19.0,55.00000000000001,False,False,185.94,29.82506955177749,True,85.31157270029672,2022,True,False,True,True,public_40
TAVHL,TAVHL,2021,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,38208657000.0,0.7831278730643036,1404023000.0,15.45370882081574,25.71786752547795,99760065238.2812,77122493000.0,71.053,41.69603208434764,40.48583626302793,2210255000.0,18.10960866378882,68.3978096745024,119625419000.0,11879297238.2812,87880768000.0,3.404189463877771,467689000.0,36.37131488871179,8.56678540531263,208020317000.0,602509000.0,-13.74530205691223,0.154,25.4,5459329000.0,27.5773157445726,0.7098587650598988,2.233768537710422,48789806000.0,246228974000.0,-10581149000.0,175.0,26.0,37.5,False,False,185.94,-10.939999999999998,False,54.82954545454547,2022,True,False,True,True,public_40
TCELL,TCELL,2021,,"BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,156628647000.0,1.702662888620426,21654756000.0,13.34124300256748,62.03619792059082,50842320000.0,259333069000.0,2.3479,31.69351508073854,30.62616786499625,10690568000.0,26.95675700175241,48.19273991282052,149249359000.0,35954017000.0,14888303000.0,0.1419735100634885,5031098000.0,-42.82623661516906,14.41300891526502,343944185000.0,14402681000.0,58.38199528363608,0.1386,7.1464,34906646000.0,10.68517959041351,7.117869092699321,22.29896474274805,91990404000.0,500572832000.0,64638243000.0,105.0295857988166,38.0,7.5,False,False,185.94,-80.9104142011834,False,21.39673105497771,2022,True,False,True,True,public_40
THYAO,THYAO,2021,,"BIST GERİ ALIM (XUGRA), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,485646000000.0,0.9744707235000571,29020000.0,109.117733844792,29.80139251165561,557382966360.0,966388000000.0,,37.71744917709785,22.74127626363244,22145000.0,83.85474384110476,55.22019357442635,693301000000.0,26988966360.0,530394000000.0,3.132661197441395,8213000.0,36.37131488871179,8.434143235638441,1672387000000.0,13547000.0,-1.794588086708604,0.0279,,97378000.0,45.97820181991036,2.321971795944678,9.061120917917034,498369000000.0,2158033000000.0,-12723000000.0,544.9390815370197,4.0,92.5,True,True,185.94,358.99908153701966,True,57.99676898222938,2022,True,False,True,True,public_40
TOASO,TOASO,2021,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,120393022000.0,1.700691465795806,5294839000.0,-17.69419066688774,17.83716681256307,60801382000.0,60031247000.0,11.4831,30.92882730147747,19.63483059482107,5828463000.0,17.85178859832132,65.404684231778,42702328000.0,27270994000.0,33530388000.0,3.353841709705303,3281316000.0,22.23247093443918,11.05404354253873,53131184000.0,4095719000.0,-33.18688181887259,0.4543,8.311,29684305000.0,96.28477451330848,13.97890483506374,57.13203227849192,70790631000.0,173524206000.0,49602391000.0,117.0136171544843,37.0,10.0,False,False,185.94,-68.9263828455157,False,139.917695473251,2022,True,False,True,True,public_40
TRALT,TRALT,2021,,"BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,21578932000.0,5.467990401402794,2172688000.0,103.6006302933842,54.28526669186851,-17838040060.0,42770233000.0,-8.2101,0.0388784215858179,62.42030625484559,2498281000.0,89.7170827705784,10.62407149166024,1137666000.0,750088940.0,-18588129000.0,-3.714426935523127,3004002000.0,419.1555028795424,75.05589836778515,26275377000.0,1953407000.0,-1.794588086708604,0.0175,0.2497,4002353000.0,48.10395141993427,24.82008343310108,28.42630150312013,3946410000.0,47854309000.0,17632522000.0,423.913043478261,6.0,87.5,False,True,185.94,237.973043478261,True,8.849557522123902,2022,True,False,True,True,public_40
TRMET,TRMET,2021,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,22047357000.0,5.063981952147558,2235474000.0,95.41235441195089,53.87091939004542,-11521414400.0,24531176000.0,-5.1539,0.2262563069562943,60.5096867570221,2510962000.0,91.33461650327187,10.66541608963868,1152742000.0,6993201600.0,-18514616000.0,-3.74835400015265,1259267000.0,36.37131488871179,30.34607919731758,29582143000.0,1995840000.0,-1.794588086708604,0.2851,5.5534,4149686000.0,46.43750886521524,10.25331055122047,26.07117059166111,4353759000.0,51629500000.0,17693598000.0,184.3501326259947,23.0,45.0,False,False,185.94,-1.5898673740053084,False,8.948004836759367,2022,True,False,True,True,public_40
TSKB,TSKB,2021,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,98596299419.1579,1.605486929375312,18955421095.0,10.33073241836171,15.98183165495174,-19416973000.0,47208439000.0,-1.0243,0.0,21.48247707392389,29236805594.78947,7.193859483812521,48.47849622928319,66344431217.42105,3846724000.0,-23263697000.0,2.791092340904628,2869690000.0,-7.192336040138637,-0.2990060422181947,175400085449.7105,3568257000.0,2.251842936663156,0.0815,1.3405,158447060900.7895,10.87136317449177,3.584559479409417,26.736070365376,77104957907.8421,353765203000.0,21491341511.31579,195.2702702702703,21.0,50.0,False,False,185.94,9.33027027027029,True,-18.64406779661017,2022,True,False,True,True,public_40
TTKOM,TTKOM,2021,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,115153435000.0,1.516295602958193,14280337000.0,28.24838947763368,40.91261295738779,87900560500.0,212437099000.0,6.1554,29.29029130747355,43.38260914574749,14868493000.0,30.06242003116246,50.20911402972668,138277583000.0,29872671500.0,58027889000.0,0.5855366637740594,5761454000.0,107.6220462765998,16.81050708993867,311505169000.0,8111012000.0,47.22144526187354,0.1406,5.1849,34272934000.0,14.48090871712209,9.87604999757018,40.4315285211746,75943922000.0,426658604000.0,39209513000.0,179.4084186575654,25.0,40.0,False,False,185.94,-6.531581342434606,False,16.98630136986301,2022,True,False,True,True,public_40
TUPRS,TUPRS,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,236931136000.0,1.395779952919796,1252061000.0,-6.471318659694182,0.829335539064093,-53074785688.4131,364099258000.0,-42.3899,8.488463737746601,9.782823895353404,15450643000.0,-8.77515909545678,37.5262947217754,52397648000.0,3912975311.5869,-56987761000.0,-0.9180811334325236,3319134000.0,23.15142300268113,2.198515715381247,355042707000.0,464591000.0,-10.89950728784015,0.0107,1.1789,150971584000.0,-21.7184197533475,3.237074138225249,18.90467790725292,169748201000.0,591973843000.0,67182935000.0,218.757467144564,18.0,57.49999999999999,False,False,185.94,32.817467144564006,True,40.46973803071364,2022,True,False,True,True,public_40
TURSG,TURSG,2021,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,169011052934.0,1.359749945373696,18955421095.0,10.33073241836171,15.98183165495174,6527076869.0529,54752015449.0,0.3443,10.7319460626569,21.48247707392389,29236805594.78947,7.193859483812521,69.89179407783587,2803105068.0,601496035.0529,5925580834.0,2.791092340904628,1086276248.0,42.26301938949943,-0.2990060422181947,12839754087.0,10267860592.31579,-1.794588086708604,0.011,0.5537,158447060900.7895,10.87136317449177,7.550139842111248,49.3881403713351,124295686504.0,181850807021.0,44715366430.0,162.2641509433962,27.0,35.0,False,False,185.94,-23.675849056603795,False,-24.63768115942028,2022,True,False,True,True,public_40
ULKER,ULKER,2021,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,84906085000.0,2.405968919943027,2659999000.0,-9.786817409639673,21.21705373180996,39537155608.0,43301842000.0,14.8636,45.20126362804732,28.90454611423886,3612415000.0,-1.415500825938674,63.83947937569749,45701313000.0,5516878608.0,34020277000.0,1.847318019615186,-464332000.0,-49.6782395674073,-3.703669434988051,41960678000.0,2429990000.0,-10.45248460089899,0.1274,,12537080000.0,1.65963754151499,-1.769313499945225,-15.54658397154867,35289768000.0,126866763000.0,49616317000.0,144.3236714975846,30.0,27.500000000000004,False,False,185.94,-41.6163285024154,False,-23.69914853358563,2022,True,False,True,True,public_40
AEFES,AEFES,2022,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,109123335000.0,1.032035162875319,16739819000.0,-20.89268768853682,18.49618347457745,59175165512.1469,108611239000.0,3.535,22.48354066076161,36.45303273785844,32991518000.0,-22.83046081330746,47.04650365230977,88838123000.0,3791121512.1469,55384044000.0,1.400527017918382,3429068000.0,-47.83191133157794,3.67314389276124,304455084000.0,12634392000.0,-24.54185744697499,0.0349,1.1056,90504179000.0,-19.47576272020117,2.048200044157177,13.39691055162961,105736063000.0,413578419000.0,3387272000.0,105.8015267175572,10.0,77.5,False,False,31.96,73.8415267175572,True,137.5,2023,True,False,True,True,public_40
AKSA,AKSA,2022,,,False,10614003000.0,,5540448000.0,,16.0758,,16018937000.0,,,16.348,5634270000.0,,,2194866000.0,,1290298000.0,,4563874000.0,,13.2422,14758754000.0,4506865000.0,,,,34464528000.0,,17.9873,28.4905,7158954000.0,25372757000.0,3455049000.0,15.7236,4.0,66.66666666666666,False,False,,,,178.7926,2023,True,False,False,True,training_only
AKSEN,AKSEN,2022,,,False,18806748271.0,,9907016996.0,,11.3741,,29529938061.0,,,12.1594,10591006620.0,,,9633839984.0,,12492772473.0,,5581565888.0,,6.4081,36396954774.0,9728070330.0,,,,87101671476.0,,10.1109,18.9014,13155653440.0,55203703045.0,5651094831.0,-34.861,8.0,22.22222222222222,False,False,,,,380.2255,2023,True,False,False,True,training_only
ARCLK,ARCLK,2022,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,338696844000.0,0.9554610569655252,12400840000.0,3.433315660307804,9.26019710876204,244308983005.3112,73314458000.0,19.701,44.36478872650538,29.80078632593055,39492843000.0,-5.145859859025417,86.05257181976896,128960818000.0,74527874005.3112,169781109000.0,5.061858022676359,4324672000.0,36.37131488871179,3.229403423537773,223106307000.0,9090197000.0,-92.85026164722132,1.0166,17.2332,133915508000.0,-8.771631425953212,3.270254403045286,17.33507571072287,354485242000.0,561803151000.0,-15788398000.0,12.01185495118548,29.0,30.0,False,False,31.96,-19.94814504881452,False,134.1116535767353,2023,True,False,True,True,public_40
ASELS,ASELS,2022,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,207675087000.0,1.539681050431323,12678926000.0,28.28049981945516,35.93629067008351,92596016800.0,281073867000.0,7.3031,10.94592663296361,33.39822820780316,11783455000.0,18.04049383933082,41.70580086030744,67399144000.0,70511929800.0,22084087000.0,0.4090774860188352,11915661000.0,86.07414732856378,33.77294395615039,277343850000.0,12089992000.0,-11.78975802809784,0.2509,5.9176,35281677000.0,15.02307482417689,15.66946230398856,30.06197848262009,134881888000.0,485018937000.0,72793199000.0,39.51537744641195,23.0,45.0,False,False,31.96,7.555377446411946,True,186.4939870490286,2023,True,False,True,True,public_40
ASTOR,ASTOR,2022,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,35814744751.0,2.068181255071998,2272160614.0,6.41772420881158,31.46031440264467,,33280133403.0,,9.108880230216323,33.62247037438598,2485518746.0,8.196858113868407,34.33854869786933,87274088.0,,-7924744700.0,-0.7137746495835053,1827009411.0,16.5986998970833,24.71458720395098,14869686895.0,2192529533.0,13.19101273168103,,,7392433448.0,1.26805489174304,28.46714024894277,55.18221005605702,17317024155.0,50684431646.0,18497720596.0,69.73758042123221,15.0,62.5,False,False,31.96,37.77758042123221,True,268.5459429240282,2023,True,False,True,True,public_40
BIMAS,BIMAS,2022,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,111487229000.0,1.028888300504499,12108391000.0,47.27296403964636,8.19709887582193,77482498372.8,165584579000.0,6.3991,15.59520845282202,18.12514396756263,26773659000.0,17.30763630076695,50.57739225089362,62641837000.0,38908024372.8,38574474000.0,0.8870831980172851,8156913000.0,-23.41486500961707,5.522040243206326,226606155000.0,9515551000.0,129.7852469748412,0.235,4.7699,147715566000.0,6.027242848535775,12.61031846719596,32.36745006889614,108356980000.0,338093384000.0,3130249000.0,120.7131901840491,8.0,82.5,False,True,31.96,88.75319018404909,True,118.7777398429498,2023,True,False,True,True,public_40
BRSAN,BRSAN,2022,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,37468163000.0,1.179794213271216,3006956000.0,102.5209895151026,13.541946918214,19708972915.9487,37734876000.0,6.5545,17.39562312814938,14.08593403016309,3127747000.0,66.65115047609014,50.47069532323828,6693874000.0,11915901915.9487,7793071000.0,1.631930300688742,1349732000.0,36.37131488871179,6.078572183236076,38718806000.0,2445825000.0,79.38765433254392,0.3158,8.8283,22204754000.0,29.76068677868155,4.890689857535992,11.38357460901465,31758219000.0,76186969000.0,5709944000.0,602.3172905525846,1.0,100.0,True,True,31.96,570.3572905525846,True,203.6488439306358,2023,True,False,True,True,public_40
BTCIM,BTCIM,2022,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,5185641000.0,1.021778632668599,671057000.0,-35.11179976139319,11.20513983361029,5600276980.0,21862295000.0,8.3455,15.65830993956671,14.59740396791895,874214000.0,-31.03825916740164,30.35762841529901,5724291000.0,242128980.0,5358148000.0,3.945329464199591,-447737000.0,36.37131488871179,-7.476199031797854,30388294000.0,539211000.0,-1.794588086708604,0.0111,,5988832000.0,-18.77374383654299,-6.63412947174053,-26.9378195104665,5075112000.0,35573935000.0,110529000.0,189.2307692307692,4.0,92.5,True,True,31.96,157.2707692307692,True,181.2500000000001,2023,True,False,True,True,public_40
CANTE,CANTE,2022,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,4631084706.0,2.221696571253344,2192614170.0,-26.67562234081124,37.72212895997745,2391071716.0,27934207290.0,1.0905,2.189742354816806,35.72010202851581,2076245536.0,-70.73381430272273,6.990125871218335,77456863.0,2223176000.0,167895716.0,0.0774815411819912,2137026469.0,36.37131488871179,36.76578814343029,26297371946.0,1993086483.0,-1.794588086708604,0.0796,1.0403,5812540889.0,-22.89678476982552,28.14459354518095,48.46778344334226,2084481187.0,30928456652.0,2546603519.0,-70.28795811518324,40.0,2.5,False,False,31.96,-102.24795811518324,False,922.0588235294118,2023,True,False,True,True,public_40
CCOLA,CCOLA,2022,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,73616867000.0,1.153209402274213,9827981000.0,4.141241429103645,17.58139885439455,75579595545.6513,75839768000.0,7.6902,27.31983046048931,32.45637775068618,17373739000.0,4.666509549579987,54.59206357752095,40311689000.0,49986412545.6513,25593183000.0,0.7776800523226375,4331051000.0,-27.42292036550663,7.517903430836165,117158486000.0,8006472000.0,1.764301224034896,0.6591,11.5414,53529507000.0,3.866631491881777,7.311765140987912,21.4716104628721,63836513000.0,190775353000.0,9780354000.0,153.1147540983607,5.0,90.0,True,True,31.96,121.15475409836068,True,131.5994798439532,2023,True,False,True,True,public_40
